,ds,cities,y,yhat,yhat_upper,yhat_lower
5118,2018-07-01,Prague,,302.92669191988307,307.0531745563589,298.62290244285487
5119,2018-08-01,Prague,,300.88698028263417,305.104757468532,296.627616988847
5120,2018-09-01,Prague,,297.4309946552718,302.09616792679566,292.92504825001646
5121,2018-10-01,Prague,,289.67150295149304,294.2450109929481,285.48916241258297
5122,2018-11-01,Prague,,284.17516814137576,288.708425234266,279.7712365462576
5123,2018-12-01,Prague,,281.1065622667033,285.44029152809554,276.5390478287754
5124,2019-01-01,Prague,,279.81722829884643,284.45398582735515,275.2888098603259
5125,2019-02-01,Prague,,281.91670202624914,286.45458282703026,277.5371633604225
5126,2019-03-01,Prague,,284.59997237606933,288.8866956862731,279.9702482732633
5127,2019-04-01,Prague,,290.2190398551192,294.8385299535735,285.78904148547514
5128,2019-05-01,Prague,,294.21994270041546,298.9101663925938,290.16949263189196
5129,2019-06-01,Prague,,300.8060930364517,305.13613420179405,296.4376735259416
5130,2019-07-01,Prague,,303.10094718644166,307.80595715232386,298.626706151172
5131,2019-08-01,Prague,,301.96178593305365,306.4913681551292,297.1853281404455
5132,2019-09-01,Prague,,298.2198613923857,302.7682425184057,293.6048218328968
5133,2019-10-01,Prague,,289.23380623569335,294.02739738091793,284.71288522581324
5134,2019-11-01,Prague,,284.92535967161143,289.58169161854084,280.05617365821274
5135,2019-12-01,Prague,,282.0000957962455,286.7602465194278,277.37267224352
5136,2020-01-01,Prague,,280.0124354429922,284.70539345761773,275.1527287413139
5137,2020-02-01,Prague,,282.1394280133553,286.6689896376018,277.1564095185886
5138,2020-03-01,Prague,,285.1441610972454,289.6556227678779,280.45462099572666
5139,2020-04-01,Prague,,288.55060216229646,293.531818454342,283.65965988290276
5140,2020-05-01,Prague,,297.0685041520354,301.8550437485474,292.37584759469996
5141,2020-06-01,Prague,,301.0671875728542,305.96866612977453,296.15024464295436
5142,2020-07-01,Prague,,304.3875583606671,309.1753266161423,299.5325243887513
5143,2020-08-01,Prague,,300.5337475143864,305.4125003161211,295.4839843640822
5144,2020-09-01,Prague,,297.57738127433504,302.3648213923523,292.849293236173
5145,2020-10-01,Prague,,292.32681219474546,297.40145788635493,287.6405481456964
5146,2020-11-01,Prague,,284.50513498237757,289.503521661464,279.2563831160042
5147,2020-12-01,Prague,,281.0873286725665,286.06202429053366,276.21147389144164
5148,2021-01-01,Prague,,281.1832559139071,286.75472895024814,276.1439692187061
5149,2021-02-01,Prague,,283.2597382837013,288.6180981932616,278.22648852131897
5150,2021-03-01,Prague,,285.54639703389097,290.6849734048774,280.1347443982809
5151,2021-04-01,Prague,,289.70897722448444,295.024873815423,284.97125393379287
5152,2021-05-01,Prague,,296.7216530323402,302.1309284559484,291.5470394274978
5153,2021-06-01,Prague,,301.56785284143206,306.58032635012205,295.98448550649874
5154,2021-07-01,Prague,,304.543062321284,310.09391677560706,298.9505331232159
5155,2021-08-01,Prague,,301.59818974532163,307.24102649251233,296.11719989394487
5156,2021-09-01,Prague,,298.40419138775,303.4802966088939,293.07151115110196
5157,2021-10-01,Prague,,291.8902783408531,297.3286650341258,286.21172415668144
5158,2021-11-01,Prague,,285.2225057708817,290.1730479661826,279.69321590585105
5159,2021-12-01,Prague,,281.9895986962944,287.38687013781345,276.8154901318392
5160,2022-01-01,Prague,,281.3950274180297,286.98111163256556,275.7133938308325
5161,2022-02-01,Prague,,283.47769884556953,289.15983784965016,278.38822529154294
5162,2022-03-01,Prague,,285.9587830163713,291.4465692064922,280.3089798704496
5163,2022-04-01,Prague,,290.8590818196268,296.76155249381395,285.4104993394574
5164,2022-05-01,Prague,,296.36563488742354,302.1407015802155,290.8101016562936
5165,2022-06-01,Prague,,302.07449439144864,307.5880735925543,296.576521184078
5166,2022-07-01,Prague,,304.7078783393896,310.7711025036717,298.5137839159539
5167,2022-08-01,Prague,,302.6681667021376,308.6619819963437,297.21357459249367
5168,2022-09-01,Prague,,299.21218107477785,305.0929086415864,292.83666925179284
5169,2022-10-01,Prague,,291.4526893710023,297.55382410912796,285.66031384075393
5170,2022-11-01,Prague,,285.9563545608836,291.9160686994586,280.4889735439024
5171,2022-12-01,Prague,,282.8877486862076,289.32936833202035,277.11982618627883
5172,2023-01-01,Prague,,281.598414718351,287.9032807885552,275.51645345352864
5173,2023-02-01,Prague,,283.69788844574964,290.01426213225574,277.6235285626727
5174,2023-03-01,Prague,,286.38115879557716,292.4055472322709,280.2871851055638
5175,2023-04-01,Prague,,292.00022627462096,298.27522111090246,285.71858712259166
5176,2023-05-01,Prague,,296.00112911992073,302.3457963249576,290.0381250139103
5177,2023-06-01,Prague,,302.5872794559502,309.02374516512447,296.1038119065213
5178,2023-07-01,Prague,,304.8821336059463,311.57294883393865,298.41910755007683
5179,2023-08-01,Prague,,303.7429723525549,310.27159934499855,297.61002708742944
5180,2023-09-01,Prague,,300.0010478118899,306.3611079247516,293.46031095695446
5181,2023-10-01,Prague,,291.01499265520704,297.7402161644297,284.70177118570655
5182,2023-11-01,Prague,,286.70654609111676,293.6530525329607,280.30543647728865
5183,2023-12-01,Prague,,283.78128221575173,290.6858246272776,277.1059731767315
5184,2024-01-01,Prague,,281.7936218625008,288.3540335582026,275.60222501206357
5185,2024-02-01,Prague,,283.9206144328641,291.39350854133164,277.3702808537949
5186,2024-03-01,Prague,,286.92534751675214,293.3614893351201,280.5568695143413
5187,2024-04-01,Prague,,290.3317885818005,297.4033884441065,284.0400460841094
5188,2024-05-01,Prague,,298.8496905715437,305.55652269752704,292.4377856112497
5189,2024-06-01,Prague,,302.84837399235886,310.0846415057072,295.8102120743404
5190,2024-07-01,Prague,,306.16874478017377,312.94493739098755,299.229103208561
5191,2024-08-01,Prague,,302.31493393389303,309.5678157012886,295.5354894902705
5192,2024-09-01,Prague,,299.3585676938392,306.9949176027524,292.3920728088829
5193,2024-10-01,Prague,,294.1079986142623,301.25018016360804,287.196056052466
5194,2024-11-01,Prague,,286.2863214018832,293.82833215113624,278.8878248638511
5195,2024-12-01,Prague,,282.8685150920665,290.03091607758216,275.478745038306
5196,2025-01-01,Prague,,282.9644423334107,290.17721535519695,275.6815027171102
5197,2025-02-01,Prague,,285.0409247032092,292.5080724587633,277.1427080233789
5198,2025-03-01,Prague,,287.3275834533964,294.8442708128537,280.3104505633711
5199,2025-04-01,Prague,,291.49016364398534,299.1425579701966,283.9296380266764
5200,2025-05-01,Prague,,298.502839451842,305.799389925323,290.79738279044807
5201,2025-06-01,Prague,,303.34903926094023,311.251451932435,295.84017086647225
5202,2025-07-01,Prague,,306.3242487407905,313.99577070072576,298.35444964053283
5203,2025-08-01,Prague,,303.3793761648273,310.94102072654454,295.4589354299146
5204,2025-09-01,Prague,,300.18537780725376,308.5487756104904,292.67168334147146
5205,2025-10-01,Prague,,293.6714647603623,302.12690634233326,285.8546281283609
5206,2025-11-01,Prague,,287.00369219038816,295.14729848935707,279.18362918877915
5207,2025-12-01,Prague,,283.77078511580225,292.2063748481935,276.0339369481824
5208,2026-01-01,Prague,,283.1762138375395,291.37044900937263,275.0171903934173
5209,2026-02-01,Prague,,285.25888526507566,294.0054971592885,277.83164427183436
5210,2026-03-01,Prague,,287.739969435879,296.65208427917804,279.46636428825394
5211,2026-04-01,Prague,,292.6402682391277,301.21941866067107,284.7987430507529
5212,2026-05-01,Prague,,298.1468213069276,306.77652138634,290.44998757971473
5213,2026-06-01,Prague,,303.85568081095414,312.44025925360836,295.78350679574766
5214,2026-07-01,Prague,,306.4890647588989,315.26850671341055,298.313538543461
5215,2026-08-01,Prague,,304.4493531216417,312.79653726903376,296.3726544084795
5216,2026-09-01,Prague,,300.9933674942854,309.46080314626363,292.8547600207404
5217,2026-10-01,Prague,,293.23387579050996,302.6166995602112,284.505881073987
5218,2026-11-01,Prague,,287.73754098038864,296.82197227172196,278.9399702423103
5219,2026-12-01,Prague,,284.66893510571435,294.03611216316256,276.09055653824515
5220,2027-01-01,Prague,,283.37960113785994,292.16871569500944,274.88271607799584
5221,2027-02-01,Prague,,285.47907486526424,294.9101423314793,276.94561707461787
5222,2027-03-01,Prague,,288.1623452150851,297.8095362074876,279.2778399164949
5223,2027-04-01,Prague,,293.7814126941314,303.00843268169604,285.20609508381426
5224,2027-05-01,Prague,,297.7823155394313,307.476125370877,288.330056867334
5225,2027-06-01,Prague,,304.3684658754629,313.5687280870583,295.45772483953795
5226,2027-07-01,Prague,,306.6633200254503,315.78156645609096,297.55689754997655
5227,2027-08-01,Prague,,305.524158772059,314.5460433170763,296.6395938509578
5228,2027-09-01,Prague,,301.78223423139394,311.6806873532866,292.8329484526713
5229,2027-10-01,Prague,,292.79617907471805,302.2166233029366,283.4235550779864
5230,2027-11-01,Prague,,288.4877325106236,298.103085261232,279.15463048610303
5231,2027-12-01,Prague,,285.56246863526053,295.0272298549863,276.18318166870824
5232,2028-01-01,Prague,,283.5748082820055,293.8527408341584,273.6657078754054
5233,2028-02-01,Prague,,285.701800852371,296.1641690181181,275.9202551347475
5234,2028-03-01,Prague,,288.70653393625804,299.04436719422773,279.1238584148633
5235,2028-04-01,Prague,,292.11297500130985,302.1276965326355,282.57809651020955
5236,2028-05-01,Prague,,300.63087699105705,310.50494710488533,290.7353020067678
5237,2028-06-01,Prague,,304.62956041187056,314.22206798409405,295.13562687427026
5238,2028-07-01,Prague,,307.94993119967916,318.12084546512614,297.97767157294186
5239,2028-08-01,Prague,,304.09612035340285,314.70010808621714,294.0554056340721
5240,2028-09-01,Prague,,301.139754113349,311.7485861572146,291.1151957543014
5241,2028-10-01,Prague,,295.8891850337716,306.2980387103445,286.07966648428555
5242,2028-11-01,Prague,,288.06750782139295,298.084069340179,277.99959704485724
5243,2028-12-01,Prague,,284.649701511573,295.9974880100158,274.8317825563818
5244,2029-01-01,Prague,,284.74562875291866,296.0595972557199,273.8694217161173
5245,2029-02-01,Prague,,286.82211112271176,297.3804743826829,276.68012127703514
5246,2029-03-01,Prague,,289.1087698729038,300.07937831698905,279.10836861443744
5247,2029-04-01,Prague,,293.2713500634924,304.3823644754399,282.6895230745881
5248,2029-05-01,Prague,,300.2840258713483,311.26460579186636,289.51901887511093
5249,2029-06-01,Prague,,305.1302256804505,315.9392388498187,294.6182737373442
5250,2029-07-01,Prague,,308.1054351602973,319.31026061088573,297.1123830046668
5251,2029-08-01,Prague,,305.1605625843325,316.1423909817929,294.1378046710268
5252,2029-09-01,Prague,,301.9665642267582,313.01781751180715,291.384592140188
5253,2029-10-01,Prague,,295.45265117986565,306.8505538088397,284.88207299526226
5254,2029-11-01,Prague,,288.78487860989725,300.5623857344398,277.53176181876796
5255,2029-12-01,Prague,,285.5519715353021,297.28227355710237,274.04686021362073
5256,2030-01-01,Prague,,284.95740025704896,297.13430444480537,273.46083967667096
5257,2030-02-01,Prague,,287.0400716845761,298.9760211981657,275.921105728307
5258,2030-03-01,Prague,,289.52115585538655,301.22410677145893,277.87512544147324
5259,2030-04-01,Prague,,294.4214546586375,306.5717476407469,283.0194413878676
5260,2030-05-01,Prague,,299.9280077264345,312.0246638463627,288.47570472498677
5261,2030-06-01,Prague,,305.6368672304656,317.5796863952409,294.3453159244728
5262,2030-07-01,Prague,,308.2702511784028,320.75681805861336,297.10702746107745
5263,2030-08-01,Prague,,306.23053954116,318.67744005158755,294.67888123297644
5264,2030-09-01,Prague,,302.77455391379254,315.1025594222043,290.79605555106804
5265,2030-10-01,Prague,,295.0150622100191,307.2040718447062,283.2879725343635
5266,2030-11-01,Prague,,289.518727399895,302.6492984549159,277.7976718423403
5267,2030-12-01,Prague,,286.45012152522423,299.08119931712827,274.2001168197157
5268,2031-01-01,Prague,,285.1607875573651,297.1006806006129,272.74961457186834
5269,2031-02-01,Prague,,287.2602612847686,300.271255860556,275.1273579492277
5270,2031-03-01,Prague,,289.9435316345901,302.604174353343,276.91249642642623
5271,2031-04-01,Prague,,295.56259911363617,309.0681419177071,282.79413771051964
5272,2031-05-01,Prague,,299.56350195892907,312.96816692344197,287.22103295614426
5273,2031-06-01,Prague,,306.1496522949721,319.4353137245487,294.0470206525899
5274,2031-07-01,Prague,,308.4445064449616,321.6978261603157,296.2687675345728
5275,2031-08-01,Prague,,307.30534519156856,320.7109615054726,295.26918164759576
5276,2031-09-01,Prague,,303.5634206509017,317.1833590413684,291.354027156683
5277,2031-10-01,Prague,,294.57736549421,307.8667301243422,282.2312298040198
5278,2031-11-01,Prague,,290.2689189301298,303.94781508167137,277.6336854801561
5279,2031-12-01,Prague,,287.3436550547647,301.1991233176655,274.05722830212835
5280,2032-01-01,Prague,,285.3559947015151,299.26950062241326,271.8576564019498
5281,2032-02-01,Prague,,287.4829872718812,302.4577960570641,274.01353035005206
5282,2032-03-01,Prague,,290.48772035576513,304.4323735551958,277.48410166542163
5283,2032-04-01,Prague,,293.8941614208119,308.5904381652675,280.8849760963439
5284,2032-05-01,Prague,,302.4120634105501,316.57299895587107,288.6584266450824
5285,2032-06-01,Prague,,306.41074683137447,320.4916076592731,292.99830687845713
5286,2032-07-01,Prague,,309.7311176191884,323.83721644093004,296.36930147270897
5287,2032-08-01,Prague,,305.87730677290057,320.394169028707,292.3902504243612
5288,2032-09-01,Prague,,302.9209405328499,317.2480439234804,289.44799788632815
5289,2032-10-01,Prague,,297.67037145326213,311.9070937673555,283.66692831554985
5290,2032-11-01,Prague,,289.8486942408969,304.5625249528265,276.2250663153627
5291,2032-12-01,Prague,,286.4308879310836,301.0944865945938,272.6531944063631
5292,2033-01-01,Prague,,286.52681517242513,301.5331454460387,272.63022641212683
5293,2033-02-01,Prague,,288.6032975422236,303.94842064236127,274.8031786549346
5294,2033-03-01,Prague,,290.8899562924081,305.6798504726233,276.54793242031104
5295,2033-04-01,Prague,,295.0525364830096,310.9998914593302,280.7287740362467
5296,2033-05-01,Prague,,302.0652122908607,317.4747520557125,287.85498393885297
5297,2033-06-01,Prague,,306.9114120999545,321.6715165388651,292.3661696671132
5298,2033-07-01,Prague,,309.8866215798011,325.6662540012063,295.41883044162705
5299,2033-08-01,Prague,,306.94174900384337,322.5549219394759,292.7795612581632
5300,2033-09-01,Prague,,303.7477506462694,319.0363664005905,289.5304990739011
5301,2033-10-01,Prague,,297.2338375993768,312.6796042335291,281.6420128793871
5302,2033-11-01,Prague,,290.5660650294028,305.7582558853257,275.65072265373857
5303,2033-12-01,Prague,,287.333157954816,303.69942794454226,272.2136392584997
5304,2000-01-01,Sanaa,292.8139,292.1892413251588,293.25003309456645,291.0377232615019
5305,2000-02-01,Sanaa,293.24002,293.060367542312,294.10553354052803,292.0629948714549
5306,2000-03-01,Sanaa,295.06012,295.1083153063239,296.11576440878264,294.1163618494371
5307,2000-04-01,Sanaa,296.0931,296.2482133392354,297.27775891843555,295.1550048348371
5308,2000-05-01,Sanaa,297.4865,297.3409048668791,298.42309275070113,296.2743702344569
5309,2000-06-01,Sanaa,298.16318,298.40399708340055,299.5170414986006,297.27508202718843
5310,2000-07-01,Sanaa,299.3356,299.91984103006155,300.98563646445837,298.85683274523984
5311,2000-08-01,Sanaa,299.91562,299.5829901819967,300.53589201055274,298.51287938571494
5312,2000-09-01,Sanaa,297.61832,298.3241499107865,299.3133900686245,297.2723691554418
5313,2000-10-01,Sanaa,295.2997,295.4448221939259,296.503066409119,294.3662704522375
5314,2000-11-01,Sanaa,294.06015,294.3175039882636,295.3452895505998,293.26021086553493
5315,2000-12-01,Sanaa,293.2356,293.0271841856695,294.03834416281717,291.9770273479831
5316,2001-01-01,Sanaa,293.16806,292.7104177954018,293.67992592861907,291.65512208047903
5317,2001-02-01,Sanaa,293.11713,293.37342268721255,294.3687300692083,292.25944921140945
5318,2001-03-01,Sanaa,295.05173,295.2339152255598,296.28915975597005,294.1031359956873
5319,2001-04-01,Sanaa,296.74225,296.68525070854014,297.7406531830726,295.61837692690057
5320,2001-05-01,Sanaa,297.21973,297.66043045074025,298.7507735988727,296.5684478412618
5321,2001-06-01,Sanaa,299.6392,298.8402764142944,299.91082982303294,297.7979184329811
5322,2001-07-01,Sanaa,299.5929,300.043915001359,301.0652878596464,298.92090914952615
5323,2001-08-01,Sanaa,299.63873,299.725626791869,300.7535293159493,298.68210024058044
